,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.3327495621716287,0.3327495621716287,0.0,0.0,0.0,0.0,0.3345008756567426,0.0
F3,0.3327495621716287,0.3327495621716287,0.0,0.0,0.0,0.0,0.3345008756567426,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3327495621716287,0.3327495621716287,0.0,0.0,0.0,0.0,0.3345008756567426,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
