,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6225247524752475,0.03712871287128713,0.043316831683168314,0.0,0.034653465346534656,0.07178217821782178,0.13366336633663367,0.05693069306930693
frontalpole-rh,0.043256997455470736,0.6170483460559797,0.0,0.0,0.06361323155216285,0.21246819338422393,0.0,0.06361323155216285
lateraloccipital-lh,0.06990291262135923,0.0,0.7980582524271844,0.0,0.0,0.0,0.05436893203883495,0.07766990291262135
parahippocampal-rh,0.0,0.0,0.0,0.9043624161073825,0.0,0.0587248322147651,0.03691275167785235,0.0
rostralanteriorcingulate-lh,0.02874251497005988,0.04311377245508982,0.0,0.0,0.5688622754491018,0.3341317365269461,0.016766467065868262,0.008383233532934131
rostralanteriorcingulate-rh,0.04864359214218896,0.1431244153414406,0.0,0.031805425631431246,0.2722170252572498,0.48175865294667913,0.01777362020579981,0.004677268475210477
temporalpole-lh,0.1475,0.0,0.04,0.03375,0.0225,0.02375,0.7325,0.0
temporalpole-rh,0.06167400881057269,0.08076358296622614,0.05873715124816446,0.0,0.016152716593245228,0.013215859030837005,0.0,0.7694566813509545
