,bankssts-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.7068965517241379,0.0,0.10344827586206896,0.0,0.0,0.0,0.1896551724137931
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.01834862385321101,0.0,0.5963302752293578,0.0,0.0,0.3853211009174312,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0
temporalpole-rh,0.0,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,0.8169014084507042
