,bankssts-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-lh,0.5561403508771929,0.021052631578947368,0.22280701754385965,0.08070175438596491,0.0017543859649122807,0.05263157894736842,0.06491228070175438,0.0
frontalpole-lh,0.011507479861910242,0.5765247410817032,0.0713463751438435,0.03682393555811277,0.04602991944764097,0.22209436133486765,0.03452243958573072,0.0011507479861910242
frontalpole-rh,0.13135593220338984,0.07838983050847458,0.5063559322033898,0.08898305084745763,0.0031779661016949155,0.13347457627118645,0.05826271186440678,0.0
isthmuscingulate-rh,0.058902275769745646,0.041499330655957165,0.11512717536813923,0.6479250334672021,0.03614457831325301,0.01606425702811245,0.04685408299866131,0.03748326639892905
lateralorbitofrontal-lh,0.0,0.05217391304347826,0.0,0.034782608695652174,0.6857142857142857,0.115527950310559,0.03975155279503106,0.07204968944099378
medialorbitofrontal-lh,0.025431425976385105,0.19618528610354224,0.10626702997275204,0.012715712988192553,0.08174386920980926,0.5204359673024523,0.023614895549500452,0.03360581289736603
rostralanteriorcingulate-rh,0.04881656804733728,0.05029585798816568,0.0695266272189349,0.04585798816568047,0.05325443786982249,0.04437869822485207,0.643491124260355,0.04437869822485207
transversetemporal-rh,0.0,0.0,0.0,0.04963235294117647,0.09926470588235294,0.06433823529411764,0.04779411764705882,0.7389705882352942
