,Fp1,F7,FT9,T8,F8,AF7,AFz,F5
Fp1,0.3,0.0,0.0,0.0,0.0,0.35,0.35,0.0
F7,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.25,0.375,0.0,0.0,0.375
F8,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.0,0.45454545454545453
AF7,0.14,0.08,0.0,0.0,0.0,0.46,0.32,0.0
AFz,0.18421052631578946,0.02631578947368421,0.0,0.0,0.0,0.42105263157894735,0.3684210526315789,0.0
F5,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.625
