,Fp1,F7,FT9,T8,F8,AF7,AFz,F5
Fp1,0.42857142857142855,0.0,0.0,0.0,0.09523809523809523,0.0,0.47619047619047616,0.0
F7,0.0,0.4393939393939394,0.45454545454545453,0.0,0.0,0.10606060606060606,0.0,0.0
FT9,0.0,0.4411764705882353,0.45588235294117646,0.0,0.0,0.10294117647058823,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.375,0.0,0.0,0.0,0.25,0.0,0.375,0.0
AF7,0.0,0.35,0.35,0.0,0.0,0.3,0.0,0.0
AFz,0.4,0.0,0.0,0.0,0.08,0.0,0.52,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
