,Fp1,F7,FT9,T8,F8,AF7,AFz,F5
Fp1,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
F7,0.0,0.25,0.0,0.375,0.0,0.375,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0
F8,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
AF7,0.0,0.10526315789473684,0.0,0.47368421052631576,0.0,0.42105263157894735,0.0,0.0
AFz,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
