,bankssts-rh,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.9313725490196079,0.0,0.06862745098039216,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.3175150992234685,0.0,0.09577221742881795,0.091458153580673,0.18723037100949094,0.12683347713546161,0.181190681622088
frontalpole-rh,0.5384615384615384,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.1573187414500684,0.0,0.4322845417236662,0.08618331053351573,0.3091655266757866,0.0027359781121751026,0.012311901504787962
medialorbitofrontal-rh,0.0,0.22406639004149378,0.0,0.12655601659751037,0.23443983402489627,0.21161825726141079,0.07676348547717843,0.12655601659751037
parahippocampal-rh,0.0,0.20692883895131087,0.0,0.20786516853932585,0.09737827715355805,0.30711610486891383,0.07397003745318352,0.10674157303370786
rostralanteriorcingulate-lh,0.0,0.24247491638795987,0.0,0.0,0.061872909698996656,0.12876254180602006,0.2842809364548495,0.2826086956521739
rostralanteriorcingulate-rh,0.0,0.26463104325699743,0.0,0.008905852417302799,0.07506361323155217,0.13994910941475827,0.21755725190839695,0.29389312977099236
