,Fp1,FT9,T8,FT10,Fp2,AF7,AF3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.65625,0.0,0.0,0.0,0.34375,0.0,0.0
T8,0.0,0.0,0.734641638225256,0.26535836177474403,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.3762254901960784,0.6237745098039216,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.16527196652719664,0.0,0.0,0.0,0.8347280334728033,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
