,Fp1,F7,TP9,TP10,Fp2,AF7,P1,AF8
Fp1,0.6146788990825688,0.0,0.0963302752293578,0.0,0.2889908256880734,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.05491329479768786,0.0,0.9450867052023122,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.504,0.0,0.0,0.0,0.496,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
