,Fp1,TP9,TP10,Fp2,AF7,AFz,F1,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.8607221812822402,0.13927781871775977,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.46633416458852867,0.5336658354114713,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.5854572713643178,0.41454272863568215
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.41660433807030667,0.5833956619296934
