,Fp1,TP9,TP10,Fp2,AF7,AFz,F1,AF8
Fp1,0.4276315789473684,0.0,0.0,0.3157894736842105,0.0,0.2565789473684211,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.37636080870917576,0.0,0.0,0.3856920684292379,0.0,0.2379471228615863,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3547794117647059,0.0,0.0,0.2775735294117647,0.0,0.36764705882352944,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
