,Fp1,TP9,TP10,Fp2,AF7,AFz,F1,AF8
Fp1,0.3815812039101355,0.0,0.0,0.3215571943062939,0.038243868976161895,0.2586177328074087,0.0,0.0
TP9,0.0,0.7786535303776683,0.08144499178981937,0.0,0.0,0.002627257799671593,0.02495894909688013,0.1123152709359606
TP10,0.0,0.1479684657368102,0.6476652516676774,0.0,0.0,0.0,0.035779260157671314,0.16858702243784113
Fp2,0.2898172323759791,0.0,0.0,0.44463216095837815,0.03747504223621564,0.2280755644294271,0.0,0.0
AF7,0.054390243902439024,0.0,0.0,0.06,0.7914634146341464,0.09414634146341463,0.0,0.0
AFz,0.2593939393939394,0.001038961038961039,0.0,0.25402597402597404,0.0664935064935065,0.41904761904761906,0.0,0.0
F1,0.0,0.022297925054196345,0.017652524001238772,0.0,0.0,0.0,0.7262310312790338,0.23381851966553113
AF8,0.0,0.07174887892376682,0.058509502455690796,0.0,0.0,0.0,0.16250266922912662,0.7072389493914157
