,F7,TP9,Pz,CP6,F8,Fp2,AF7,AF3
F7,0.7307692307692307,0.0,0.0,0.0,0.0,0.0,0.2692307692307692,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
