,Fp1,F7,FT9,FC5,F8,Fp2,AFz,FT8
Fp1,0.2631578947368421,0.0,0.0,0.0,0.2894736842105263,0.21052631578947367,0.23684210526315788,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.24390243902439024,0.0,0.0,0.0,0.34146341463414637,0.1951219512195122,0.21951219512195122,0.0
Fp2,0.2571428571428571,0.0,0.0,0.0,0.2571428571428571,0.22857142857142856,0.2571428571428571,0.0
AFz,0.2702702702702703,0.0,0.0,0.0,0.2702702702702703,0.21621621621621623,0.24324324324324326,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
