,Fp1,F7,FC6,F4,Fp2,AF7,AFz,FT7
Fp1,0.26865671641791045,0.0,0.0,0.2537313432835821,0.11940298507462686,0.11940298507462686,0.23880597014925373,0.0
F7,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.45
FC6,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4
F4,0.26153846153846155,0.0,0.0,0.24615384615384617,0.12307692307692308,0.12307692307692308,0.24615384615384617,0.0
Fp2,0.21052631578947367,0.0,0.0,0.21052631578947367,0.18421052631578946,0.18421052631578946,0.21052631578947367,0.0
AF7,0.21052631578947367,0.0,0.0,0.21052631578947367,0.18421052631578946,0.18421052631578946,0.21052631578947367,0.0
AFz,0.25806451612903225,0.0,0.0,0.24193548387096775,0.12903225806451613,0.12903225806451613,0.24193548387096775,0.0
FT7,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.45
