,entorhinal-rh,inferiortemporal-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,middletemporal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-rh
entorhinal-rh,0.2985971943887776,0.13026052104208416,0.10220440881763528,0.04809619238476954,0.14428857715430862,0.09018036072144289,0.09819639278557114,0.08817635270541083
inferiortemporal-rh,0.16166281755196305,0.4018475750577367,0.04849884526558892,0.14087759815242495,0.05542725173210162,0.06235565819861432,0.06235565819861432,0.06697459584295612
lateralorbitofrontal-rh,0.10766045548654245,0.033126293995859216,0.2939958592132505,0.010351966873706004,0.19047619047619047,0.08695652173913043,0.15113871635610765,0.12629399585921325
medialorbitofrontal-rh,0.05378973105134474,0.17114914425427874,0.019559902200488997,0.48166259168704156,0.04645476772616137,0.07823960880195599,0.05378973105134474,0.09535452322738386
middletemporal-rh,0.11443661971830986,0.05457746478873239,0.13732394366197184,0.04929577464788732,0.2623239436619718,0.08626760563380281,0.13204225352112675,0.1637323943661972
parsorbitalis-lh,0.06172839506172839,0.024691358024691357,0.08024691358024691,0.07613168724279835,0.09670781893004116,0.3868312757201646,0.12757201646090535,0.14609053497942387
rostralanteriorcingulate-lh,0.08070866141732283,0.02952755905511811,0.14566929133858267,0.03543307086614173,0.15748031496062992,0.1220472440944882,0.2677165354330709,0.16141732283464566
temporalpole-rh,0.06495726495726496,0.05641025641025641,0.11282051282051282,0.07008547008547009,0.15384615384615385,0.09914529914529914,0.12307692307692308,0.31965811965811963
