,entorhinal-lh,entorhinal-rh,frontalpole-lh,parahippocampal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.6899441340782123,0.0,0.013966480446927373,0.13128491620111732,0.019553072625698324,0.0,0.0,0.1452513966480447
entorhinal-rh,0.0,0.7441860465116279,0.0,0.0,0.2238372093023256,0.0029069767441860465,0.005813953488372093,0.023255813953488372
frontalpole-lh,0.01639344262295082,0.00468384074941452,0.6908665105386417,0.0,0.00702576112412178,0.1756440281030445,0.09836065573770492,0.00702576112412178
parahippocampal-lh,0.15637860082304528,0.00823045267489712,0.0,0.6872427983539094,0.04526748971193416,0.0,0.0,0.102880658436214
parsorbitalis-lh,0.012376237623762377,0.2004950495049505,0.0049504950495049506,0.0297029702970297,0.7029702970297029,0.0,0.0,0.04950495049504951
rostralanteriorcingulate-lh,0.0,0.0,0.2710526315789474,0.0,0.0,0.4763157894736842,0.23421052631578948,0.018421052631578946
rostralanteriorcingulate-rh,0.0,0.0,0.18562874251497005,0.0,0.0,0.2964071856287425,0.46407185628742514,0.05389221556886228
temporalpole-lh,0.09090909090909091,0.015521064301552107,0.008869179600886918,0.031042128603104215,0.04656319290465632,0.028824833702882482,0.05321507760532151,0.7250554323725056
