,cuneus-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
cuneus-lh,0.77734375,0.08984375,0.0,0.0,0.01953125,0.0,0.11328125,0.0
entorhinal-lh,0.04819277108433735,0.6686746987951807,0.0,0.0,0.0,0.05120481927710843,0.2319277108433735,0.0
frontalpole-lh,0.0,0.0,0.84251968503937,0.07874015748031496,0.05905511811023622,0.01968503937007874,0.0,0.0
frontalpole-rh,0.0,0.0,0.07421875,0.8359375,0.01171875,0.0,0.0,0.078125
lateraloccipital-rh,0.03731343283582089,0.0,0.1865671641791045,0.029850746268656716,0.746268656716418,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0903010033444816,0.016722408026755852,0.0,0.0,0.882943143812709,0.010033444816053512,0.0
temporalpole-lh,0.1032258064516129,0.2,0.0,0.0,0.0,0.02903225806451613,0.667741935483871,0.0
temporalpole-rh,0.0,0.0,0.0,0.05363984674329502,0.0,0.0,0.0,0.946360153256705
