,F3,FT9,TP10,FT10,AF7,AF3,FT8,AF8
F3,0.37894736842105264,0.0,0.0,0.0,0.0,0.22105263157894736,0.4,0.0
FT9,0.0,0.4125,0.05,0.1875,0.2125,0.0,0.0,0.1375
TP10,0.0,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.0,0.0,0.20833333333333334
FT10,0.0,0.2542372881355932,0.06779661016949153,0.23728813559322035,0.2542372881355932,0.0,0.0,0.1864406779661017
AF7,0.015384615384615385,0.24615384615384617,0.06153846153846154,0.23076923076923078,0.24615384615384617,0.015384615384615385,0.015384615384615385,0.16923076923076924
AF3,0.34375,0.0,0.0,0.0,0.0,0.3125,0.34375,0.0
FT8,0.32456140350877194,0.0,0.0,0.0,0.0,0.18421052631578946,0.49122807017543857,0.0
AF8,0.0,0.24,0.08,0.24,0.24,0.0,0.0,0.2
