,F3,TP9,CP5,TP10,AF7,PO8,CPz,AF8
F3,0.5,0.0,0.4,0.0,0.0,0.0,0.1,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.07692307692307693,0.0,0.7307692307692307,0.0,0.19230769230769232,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0
AF7,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.13636363636363635,0.0,0.0,0.13636363636363635,0.0,0.0,0.7272727272727273,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
