,F3,T7,CP5,FT10,AF7,P1,FC4,AF4
F3,0.41906202723146746,0.09833585476550681,0.06202723146747353,0.2481089258698941,0.0015128593040847202,0.07261724659606657,0.08925869894099848,0.009077155824508321
T7,0.060798548094373864,0.2767695099818512,0.10798548094373865,0.06533575317604355,0.15517241379310345,0.16061705989110708,0.043557168784029036,0.1297640653357532
CP5,0.04575786463298379,0.10104861773117255,0.24880838894184937,0.13918017159199236,0.11439466158245949,0.13727359389895138,0.06387035271687322,0.14966634890371783
FT10,0.20750293083235638,0.07620164126611957,0.1559202813599062,0.3563892145369285,0.0492379835873388,0.05627198124267292,0.03399765533411489,0.06447831184056271
AF7,0.0,0.15723270440251572,0.11320754716981132,0.03593890386343217,0.29649595687331537,0.11680143755615453,0.04851752021563342,0.23180592991913745
P1,0.04957102001906578,0.16682554814108674,0.13918017159199236,0.04671115347950429,0.12202097235462345,0.25071496663489035,0.08007626310772165,0.14489990467111535
FC4,0.1024,0.08,0.1184,0.0608,0.0832,0.1312,0.3328,0.0912
AF4,0.007901668129938543,0.12467076382791922,0.13871817383669885,0.050921861281826165,0.22563652326602282,0.13520632133450394,0.05267778753292362,0.2642669007901668
