,F3,T7,CP5,FT10,AF7,P1,FC4,AF4
F3,0.45,0.0,0.025,0.1,0.0,0.325,0.025,0.075
T7,0.0,0.3,0.0,0.0,0.35,0.0,0.35,0.0
CP5,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222
FT10,0.2777777777777778,0.0,0.05555555555555555,0.2222222222222222,0.0,0.2777777777777778,0.0,0.16666666666666666
AF7,0.0,0.14583333333333334,0.0,0.0,0.4166666666666667,0.0,0.4375,0.0
P1,0.4117647058823529,0.0,0.029411764705882353,0.11764705882352941,0.0,0.35294117647058826,0.0,0.08823529411764706
FC4,0.0,0.11475409836065574,0.0,0.0,0.36065573770491804,0.0,0.5245901639344263,0.0
AF4,0.25,0.0,0.0625,0.25,0.0,0.25,0.0,0.1875
