,Fp1,F8,Fp2,AF7,AFz,F6,AF8,F2
Fp1,0.2926829268292683,0.0,0.2682926829268293,0.13414634146341464,0.3048780487804878,0.0,0.0,0.0
F8,0.0,0.48214285714285715,0.0,0.0,0.0,0.125,0.0,0.39285714285714285
Fp2,0.2948717948717949,0.0,0.28205128205128205,0.1282051282051282,0.2948717948717949,0.0,0.0,0.0
AF7,0.2564102564102564,0.0,0.20512820512820512,0.2564102564102564,0.28205128205128205,0.0,0.0,0.0
AFz,0.2808988764044944,0.0,0.25842696629213485,0.12359550561797752,0.33707865168539325,0.0,0.0,0.0
F6,0.0,0.34782608695652173,0.0,0.0,0.0,0.30434782608695654,0.0,0.34782608695652173
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.45098039215686275,0.0,0.0,0.0,0.13725490196078433,0.0,0.4117647058823529
