,Fp1,F3,P3,Fp2,AF7,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.5172413793103449,0.06896551724137931,0.20689655172413793,0.0,0.20689655172413793,0.0
Fp2,0.0,0.0,0.375,0.25,0.375,0.0,0.0,0.0
AF7,0.0,0.0,0.4666666666666667,0.13333333333333333,0.4,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
