,cuneus-rh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh,precuneus-rh,superiorparietal-rh
cuneus-rh,0.45603751465416176,0.0,0.10433763188745604,0.0,0.20984759671746775,0.09026963657678781,0.06213364595545135,0.07737397420867527
frontalpole-rh,0.0,0.465962441314554,0.11032863849765258,0.0,0.13028169014084506,0.0,0.1267605633802817,0.16666666666666666
isthmuscingulate-rh,0.06811377245508982,0.07035928143712575,0.3398203592814371,0.0,0.2028443113772455,0.04715568862275449,0.11751497005988024,0.15419161676646706
lateraloccipital-lh,0.0,0.0,0.0,0.6109215017064846,0.0,0.3890784982935154,0.0,0.0
lateraloccipital-rh,0.12932862190812722,0.0784452296819788,0.19434628975265017,0.0,0.38515901060070673,0.014840989399293287,0.0862190812720848,0.111660777385159
pericalcarine-lh,0.10259917920656635,0.0,0.08071135430916553,0.15595075239398085,0.025991792065663474,0.5540355677154583,0.03146374829001368,0.049247606019151846
precuneus-rh,0.04330708661417323,0.08503937007874016,0.1236220472440945,0.0,0.09448818897637795,0.01968503937007874,0.32047244094488186,0.31338582677165355
superiorparietal-rh,0.04576043068640646,0.0955585464333782,0.1386271870794078,0.0,0.10497981157469717,0.02557200538358008,0.26648721399730824,0.32301480484522205
