,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.03461274845784784,0.03495544893762851,0.03461274845784784,0.03564084989718986,0.023989033584647018,0.0205620287868403,0.0,0.020904729266620972,0.03427004797806717,0.0,0.025017135023989032,0.018505825908156272,0.0,0.0065113091158327625,0.0,0.033241946538725156,0.0,0.0,0.02467443454420836,0.03255654557916381,0.0,0.03289924605894448,0.03427004797806717,0.03427004797806717,0.0,0.03495544893762851,0.035298149417409184,0.023303632625085675,0.03495544893762851,0.022960932145305004,0.0,0.0,0.0,0.0,0.03564084989718986,0.004455106237148732,0.0,0.020904729266620972,0.0,0.02433173406442769,0.03495544893762851,0.015078821110349555,0.0,0.0,0.0,0.02433173406442769,0.0,0.0,0.026730637422892393,0.008567511994516792,0.0,0.0,0.0,0.01028101439342015,0.022618231665524333,0.0,0.0,0.009595613433858808,0.03427004797806717,0.0,0.03461274845784784,0.035298149417409184,0.025359835503769704
F3,0.034726904922454484,0.03506405933917734,0.03506405933917734,0.03607552258934592,0.023600809170600135,0.020229265003371546,0.0,0.020566419420094403,0.03438975050573163,0.0,0.024612272420768713,0.01820633850303439,0.0,0.0064059339177343225,0.0,0.03337828725556305,0.0,0.0,0.024275118004045852,0.03270397842211733,0.0,0.033041132838840186,0.034726904922454484,0.034726904922454484,0.0,0.03506405933917734,0.03573836817262306,0.022926500337154418,0.035401213755900204,0.022589345920431558,0.0,0.0,0.0,0.0,0.03607552258934592,0.004383007417397168,0.0,0.020566419420094403,0.0,0.024275118004045852,0.03506405933917734,0.014834794335805798,0.0,0.0,0.0,0.023937963587322995,0.0,0.0,0.026298044504383007,0.008428860418071477,0.0,0.0,0.0,0.010114632501685773,0.022589345920431558,0.0,0.0,0.009440323668240054,0.034726904922454484,0.0,0.03506405933917734,0.03573836817262306,0.024949426837491573
F7,0.032227784730913644,0.03316645807259074,0.04098873591989988,0.03879849812265332,0.02190237797246558,0.01939924906132666,0.0,0.019712140175219023,0.031914893617021274,0.0,0.02346683354192741,0.016896120150187734,0.0,0.005944931163954944,0.0,0.033479349186483105,0.0,0.0,0.02252816020025031,0.03504380475594493,0.0,0.033479349186483105,0.03410513141426783,0.03410513141426783,0.0,0.0353566958698373,0.03723404255319149,0.02190237797246558,0.036921151439299124,0.02065081351689612,0.0,0.0,0.0,0.0,0.03754693366708386,0.004067584480600751,0.0,0.019086357947434292,0.0,0.023153942428035045,0.033479349186483105,0.01376720901126408,0.0,0.0,0.0,0.02252816020025031,0.0,0.0,0.02471839799749687,0.008760951188986232,0.0,0.0,0.0,0.010012515644555695,0.023153942428035045,0.0,0.0,0.008760951188986232,0.03754693366708386,0.0,0.04036295369211514,0.04005006257822278,0.023779724655819776
FT9,0.03324808184143223,0.03420716112531969,0.03804347826086957,0.03964194373401535,0.02237851662404092,0.019501278772378516,0.0,0.019820971867007674,0.03324808184143223,0.0,0.023657289002557546,0.017263427109974423,0.0,0.006074168797953964,0.0,0.03292838874680307,0.0,0.0,0.023017902813299233,0.03324808184143223,0.0,0.03260869565217391,0.03420716112531969,0.03420716112531969,0.0,0.037723785166240406,0.037723785166240406,0.022058823529411766,0.03644501278772379,0.021419437340153454,0.0,0.0,0.0,0.0,0.03836317135549872,0.0041560102301790285,0.0,0.019501278772378516,0.0,0.023337595907928388,0.03420716112531969,0.014066496163682864,0.0,0.0,0.0,0.023017902813299233,0.0,0.0,0.025255754475703326,0.008312020460358057,0.0,0.0,0.0,0.009910485933503837,0.022058823529411766,0.0,0.0,0.008951406649616368,0.03580562659846547,0.00031969309462915604,0.03740409207161125,0.03868286445012788,0.0239769820971867
FC5,0.03027681660899654,0.03027681660899654,0.029844290657439446,0.03027681660899654,0.029411764705882353,0.025086505190311418,0.0,0.025086505190311418,0.03027681660899654,0.0,0.029844290657439446,0.022923875432525952,0.0,0.008217993079584774,0.0,0.029844290657439446,0.0,0.0,0.03027681660899654,0.029411764705882353,0.0,0.029844290657439446,0.03027681660899654,0.03027681660899654,0.0,0.029844290657439446,0.03027681660899654,0.028114186851211073,0.03027681660899654,0.028114186851211073,0.0,0.0,0.0,0.0,0.03027681660899654,0.005622837370242215,0.0,0.026384083044982697,0.0,0.02897923875432526,0.03027681660899654,0.018598615916955018,0.0,0.0,0.0,0.029844290657439446,0.0,0.0,0.03027681660899654,0.010380622837370242,0.0,0.0,0.0,0.012543252595155709,0.026816608996539794,0.0,0.0,0.012110726643598616,0.029844290657439446,0.0,0.029844290657439446,0.03027681660899654,0.029844290657439446
FC1,0.029356060606060608,0.029356060606060608,0.029356060606060608,0.029356060606060608,0.028882575757575756,0.028409090909090908,0.0,0.028409090909090908,0.029356060606060608,0.0,0.029356060606060608,0.02556818181818182,0.0,0.008996212121212122,0.0,0.029356060606060608,0.0,0.0,0.028882575757575756,0.029356060606060608,0.0,0.029356060606060608,0.029356060606060608,0.029356060606060608,0.0,0.02793560606060606,0.029356060606060608,0.029356060606060608,0.029356060606060608,0.026041666666666668,0.0,0.0,0.0,0.0,0.029356060606060608,0.00615530303030303,0.0,0.02556818181818182,0.0,0.029356060606060608,0.029356060606060608,0.020833333333333332,0.0,0.0,0.0,0.029356060606060608,0.0,0.0,0.029356060606060608,0.01231060606060606,0.0,0.0,0.0,0.014678030303030304,0.028882575757575756,0.0,0.0,0.013257575757575758,0.029356060606060608,0.0,0.029356060606060608,0.029356060606060608,0.029356060606060608
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.07037037037037037,0.0,0.0,0.07222222222222222,0.0,0.0,0.04814814814814815,0.0,0.0,0.0,0.0,0.05185185185185185,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.07222222222222222,0.07222222222222222,0.07222222222222222,0.07222222222222222,0.0,0.0,0.06296296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07222222222222222,0.0,0.0,0.0,0.06666666666666667,0.05925925925925926,0.0,0.0,0.07222222222222222,0.0,0.0,0.0,0.07222222222222222,0.0,0.0,0.0
T7,0.029439252336448597,0.029439252336448597,0.029439252336448597,0.029439252336448597,0.02897196261682243,0.02850467289719626,0.0,0.02850467289719626,0.029439252336448597,0.0,0.029439252336448597,0.025233644859813085,0.0,0.008878504672897197,0.0,0.029439252336448597,0.0,0.0,0.02850467289719626,0.029439252336448597,0.0,0.029439252336448597,0.029439252336448597,0.029439252336448597,0.0,0.028037383177570093,0.029439252336448597,0.029439252336448597,0.029439252336448597,0.02570093457943925,0.0,0.0,0.0,0.0,0.029439252336448597,0.006074766355140187,0.0,0.025233644859813085,0.0,0.029439252336448597,0.029439252336448597,0.020560747663551402,0.0,0.0,0.0,0.029439252336448597,0.0,0.0,0.029439252336448597,0.012149532710280374,0.0,0.0,0.0,0.014485981308411215,0.02897196261682243,0.0,0.0,0.013084112149532711,0.029439252336448597,0.0,0.029439252336448597,0.029439252336448597,0.029439252336448597
TP9,0.03473177441540578,0.03473177441540578,0.0343878954607978,0.035419532324621736,0.024071526822558458,0.02063273727647868,0.0,0.020976616231086657,0.03473177441540578,0.0,0.025103163686382393,0.018569463548830812,0.0,0.006533700137551582,0.0,0.033356258596973866,0.0,0.0,0.024759284731774415,0.032324621733149934,0.0,0.033012379642365884,0.03404401650618982,0.03404401650618982,0.0,0.03473177441540578,0.035075653370013754,0.023383768913342505,0.03473177441540578,0.023039889958734527,0.0,0.0,0.0,0.0,0.035419532324621736,0.004470426409903714,0.0,0.020976616231086657,0.0,0.024759284731774415,0.03473177441540578,0.015130674002751032,0.0,0.0,0.0,0.024415405777166437,0.0,0.0,0.026822558459422285,0.00859697386519945,0.0,0.0,0.0,0.01031636863823934,0.023039889958734527,0.0,0.0,0.009628610729023384,0.03404401650618982,0.000343878954607978,0.0343878954607978,0.035075653370013754,0.02544704264099037
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.06560283687943262,0.0,0.0,0.07446808510638298,0.0,0.0,0.04609929078014184,0.0,0.0,0.0,0.0,0.04964539007092199,0.0,0.0,0.05319148936170213,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.07801418439716312,0.07624113475177305,0.07801418439716312,0.07801418439716312,0.0,0.0,0.06028368794326241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06914893617021277,0.0,0.0,0.0,0.06205673758865248,0.05673758865248227,0.0,0.0,0.07092198581560284,0.0,0.0,0.0,0.07446808510638298,0.0,0.0,0.0
