,T7,TP9,Cz,Fp2,AF3,C1,C2,FCz
T7,0.2441860465116279,0.0,0.26744186046511625,0.0,0.0,0.26744186046511625,0.0,0.22093023255813954
TP9,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.4166666666666667,0.0
Cz,0.22,0.0,0.29,0.0,0.0,0.29,0.0,0.2
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.36363636363636365,0.0,0.0,0.2727272727272727,0.0,0.36363636363636365,0.0
C1,0.2169811320754717,0.0,0.29245283018867924,0.0,0.0,0.29245283018867924,0.0,0.19811320754716982
C2,0.0,0.10526315789473684,0.0,0.0,0.07894736842105263,0.02631578947368421,0.7894736842105263,0.0
FCz,0.24691358024691357,0.0,0.25925925925925924,0.0,0.0,0.25925925925925924,0.0,0.2345679012345679
