,Fz,TP9,P3,Fp2,AF7,AFz,F6,AF4
Fz,0.22941176470588234,0.24705882352941178,0.24705882352941178,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.24705882352941178,0.011764705882352941
TP9,0.21505376344086022,0.25806451612903225,0.26881720430107525,0.005376344086021506,0.005376344086021506,0.005376344086021506,0.23118279569892472,0.010752688172043012
P3,0.20812182741116753,0.25888324873096447,0.27918781725888325,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.22842639593908629,0.01015228426395939
Fp2,0.0,0.0,0.0,0.368,0.352,0.28,0.0,0.0
AF7,0.0,0.0,0.0,0.35833333333333334,0.35,0.2916666666666667,0.0,0.0
AFz,0.0,0.0,0.0,0.3425925925925926,0.3425925925925926,0.3148148148148148,0.0,0.0
F6,0.22857142857142856,0.24571428571428572,0.25142857142857145,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.24571428571428572,0.011428571428571429
AF4,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285
