,Fz,TP9,P3,Fp2,AF7,AFz,F6,AF4
Fz,0.2839378238341969,0.16632124352331606,0.16424870466321242,0.02383419689119171,0.012953367875647668,0.026424870466321245,0.2077720207253886,0.11450777202072539
TP9,0.17079741379310345,0.27747844827586204,0.16648706896551724,0.03502155172413793,0.018318965517241378,0.037176724137931036,0.19019396551724138,0.10452586206896551
P3,0.1881130986728217,0.18003462204270052,0.27120600115406807,0.02308136180034622,0.024235429890363532,0.03923831506058857,0.17080207732256203,0.10328909405654933
Fp2,0.023809523809523808,0.03542392566782811,0.024390243902439025,0.33797909407665505,0.2502903600464576,0.27235772357723576,0.023228803716608595,0.032520325203252036
AF7,0.012148337595907928,0.01854219948849105,0.029411764705882353,0.2749360613810742,0.33951406649616367,0.2749360613810742,0.008951406649616368,0.04156010230179028
AFz,0.025157232704402517,0.03430531732418525,0.038307604345340196,0.2698684962835906,0.241852487135506,0.32647226986849626,0.036020583190394515,0.02801600914808462
F6,0.1921606118546845,0.1682600382409178,0.13910133843212238,0.021510516252390057,0.009082217973231358,0.032504780114722756,0.29875717017208414,0.13862332695984703
AF4,0.14844267726971505,0.12856196156394964,0.11928429423459244,0.03711066931742876,0.04705102717031146,0.03644797879390325,0.19284294234592445,0.29025844930417494
