,T7,TP9,P7,FC2,Fp2,AF7,AF3,AF8
T7,0.16296296296296298,0.0,0.0,0.16296296296296298,0.17777777777777778,0.17777777777777778,0.15555555555555556,0.16296296296296298
TP9,0.0,0.47297297297297297,0.5135135135135135,0.013513513513513514,0.0,0.0,0.0,0.0
P7,0.0,0.46835443037974683,0.5189873417721519,0.012658227848101266,0.0,0.0,0.0,0.0
FC2,0.14375,0.0,0.0,0.18125,0.2,0.19375,0.1375,0.14375
Fp2,0.13559322033898305,0.0,0.0,0.1694915254237288,0.24293785310734464,0.1977401129943503,0.12429378531073447,0.12994350282485875
AF7,0.1411764705882353,0.0,0.0,0.17647058823529413,0.21764705882352942,0.2,0.12941176470588237,0.13529411764705881
AF3,0.16535433070866143,0.0,0.0,0.16535433070866143,0.1732283464566929,0.1732283464566929,0.15748031496062992,0.16535433070866143
AF8,0.16279069767441862,0.0,0.0,0.16279069767441862,0.17829457364341086,0.17829457364341086,0.15503875968992248,0.16279069767441862
