,Fz,TP9,P3,Fp2,AF7,AFz,F6,AF4
Fz,0.5818181818181818,0.05454545454545454,0.0,0.0,0.21818181818181817,0.07272727272727272,0.0,0.07272727272727272
TP9,0.23529411764705882,0.17647058823529413,0.0,0.0,0.23529411764705882,0.11764705882352941,0.0,0.23529411764705882
P3,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0
Fp2,0.0,0.0,0.04878048780487805,0.4878048780487805,0.0,0.0,0.4634146341463415,0.0
AF7,0.35294117647058826,0.08823529411764706,0.0,0.0,0.3235294117647059,0.11764705882352941,0.0,0.11764705882352941
AFz,0.2,0.0,0.0,0.1,0.2,0.4,0.0,0.1
F6,0.0,0.0,0.04878048780487805,0.43902439024390244,0.0,0.0,0.5121951219512195,0.0
AF4,0.25,0.15,0.0,0.0,0.25,0.15,0.0,0.2
