,T7,TP9,Cz,Fp2,AF3,C1,C2,FCz
T7,0.22580645161290322,0.0,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.0,0.0,0.0
TP9,0.0,0.6875,0.0,0.0,0.0,0.0,0.25,0.0625
Cz,0.12698412698412698,0.0,0.2698412698412698,0.30158730158730157,0.30158730158730157,0.0,0.0,0.0
Fp2,0.10810810810810811,0.0,0.24324324324324326,0.32432432432432434,0.32432432432432434,0.0,0.0,0.0
AF3,0.1038961038961039,0.0,0.24675324675324675,0.3246753246753247,0.3246753246753247,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.1
FCz,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
