,Fz,TP9,P3,Fp2,AF7,AFz,F6,AF4
Fz,0.24,0.23,0.23,0.02,0.01,0.0,0.24,0.03
TP9,0.16,0.30666666666666664,0.32,0.0,0.0,0.0,0.19333333333333333,0.02
P3,0.15384615384615385,0.3076923076923077,0.3333333333333333,0.0,0.0,0.0,0.1858974358974359,0.019230769230769232
Fp2,0.0,0.0,0.0,0.775,0.225,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.21818181818181817,0.2545454545454545,0.2545454545454545,0.0,0.0,0.0,0.24545454545454545,0.02727272727272727
AF4,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
