,T7,TP9,P7,FC2,Fp2,AF7,AF3,AF8
T7,0.3408900083963056,0.0,0.0041981528127623844,0.24181360201511334,0.08228379513014274,0.22082283795130142,0.07052896725440806,0.03946263643996641
TP9,0.0022658610271903325,0.32779456193353473,0.24018126888217523,0.04607250755287009,0.06570996978851963,0.019637462235649546,0.12386706948640483,0.17447129909365558
P7,0.005287009063444109,0.24018126888217523,0.31344410876132933,0.06570996978851963,0.08459214501510574,0.011329305135951661,0.14425981873111782,0.1351963746223565
FC2,0.1761045426260112,0.03671437461107654,0.053515868077162417,0.2906036092097075,0.13254511512134412,0.17548226509023024,0.08089607965152458,0.054138145612943375
Fp2,0.05251875669882101,0.04715969989281887,0.06002143622722401,0.11307609860664523,0.2679528403001072,0.1795284030010718,0.16345123258306538,0.11629153269024652
AF7,0.15367103016505407,0.010813887307911212,0.005122367672168469,0.1616391576550939,0.18838929994308481,0.2879908935685828,0.12464428002276608,0.06772908366533864
AF3,0.04547975596228508,0.09595119245701608,0.10704381586245147,0.07542983915696062,0.16916250693288962,0.12479201331114809,0.2506932889628397,0.1314475873544093
AF8,0.030666666666666665,0.15466666666666667,0.11866666666666667,0.05733333333333333,0.14266666666666666,0.07933333333333334,0.15866666666666668,0.258
