,FC1,TP9,FC2,Fp2,AF7,AF3,AF8,FCz
FC1,0.2108843537414966,0.2108843537414966,0.1564625850340136,0.10884353741496598,0.0,0.22448979591836735,0.047619047619047616,0.04081632653061224
TP9,0.2108843537414966,0.2108843537414966,0.1564625850340136,0.10884353741496598,0.0,0.22448979591836735,0.047619047619047616,0.04081632653061224
FC2,0.19672131147540983,0.19672131147540983,0.18032786885245902,0.13114754098360656,0.0,0.19672131147540983,0.04918032786885246,0.04918032786885246
Fp2,0.1927710843373494,0.1927710843373494,0.18072289156626506,0.1686746987951807,0.0,0.1927710843373494,0.03614457831325301,0.03614457831325301
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.21428571428571427,0.21428571428571427,0.15584415584415584,0.1038961038961039,0.0,0.22727272727272727,0.045454545454545456,0.03896103896103896
AF8,0.16,0.16,0.16,0.1,0.0,0.16,0.14,0.12
FCz,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282,0.0,0.15384615384615385,0.1282051282051282,0.1282051282051282
