,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.1588785046728972,0.102803738317757,0.1588785046728972,0.0,0.1588785046728972,0.14953271028037382,0.11214953271028037,0.1588785046728972
isthmuscingulate-rh,0.11842105263157894,0.23684210526315788,0.11842105263157894,0.02631578947368421,0.15789473684210525,0.17105263157894737,0.05263157894736842,0.11842105263157894
medialorbitofrontal-rh,0.1588785046728972,0.102803738317757,0.1588785046728972,0.0,0.1588785046728972,0.14953271028037382,0.11214953271028037,0.1588785046728972
parahippocampal-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pericalcarine-lh,0.14150943396226415,0.1320754716981132,0.14150943396226415,0.0,0.16981132075471697,0.1792452830188679,0.09433962264150944,0.14150943396226415
pericalcarine-rh,0.13861386138613863,0.1485148514851485,0.13861386138613863,0.0,0.16831683168316833,0.1782178217821782,0.0891089108910891,0.13861386138613863
rostralanteriorcingulate-lh,0.15730337078651685,0.06741573033707865,0.15730337078651685,0.0,0.1348314606741573,0.12359550561797752,0.20224719101123595,0.15730337078651685
rostralanteriorcingulate-rh,0.1588785046728972,0.102803738317757,0.1588785046728972,0.0,0.1588785046728972,0.14953271028037382,0.11214953271028037,0.1588785046728972
