,Fp1,FT9,T7,TP9,F8,Fp2,AF7,TP7
Fp1,0.3972602739726027,0.0,0.0,0.0,0.136986301369863,0.2602739726027397,0.2054794520547945,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.32432432432432434,0.0,0.0,0.0,0.5945945945945946,0.08108108108108109,0.0,0.0
Fp2,0.37254901960784315,0.0,0.0,0.0,0.0196078431372549,0.35294117647058826,0.2549019607843137,0.0
AF7,0.34210526315789475,0.0,0.0,0.0,0.0,0.2894736842105263,0.3684210526315789,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
