,Fp1,Fz,T8,F8,Fp2,AF7,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.07142857142857142
FCz,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.6428571428571429
