,Fp1,Fz,T8,F8,Fp2,AF7,F2,FCz
Fp1,0.3170731707317073,0.0,0.0,0.0,0.34146341463414637,0.34146341463414637,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.3137254901960784,0.3333333333333333
Fp2,0.2545454545454545,0.0,0.0,0.0,0.38181818181818183,0.36363636363636365,0.0,0.0
AF7,0.24561403508771928,0.0,0.0,0.0,0.38596491228070173,0.3684210526315789,0.0,0.0
F2,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.32608695652173914,0.32608695652173914
FCz,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.3137254901960784,0.3333333333333333
