,Fp1,FT9,TP9,T8,Fp2,AF7,TP7,AF8
Fp1,0.2556818181818182,0.0,0.0,0.0,0.25,0.25,0.0,0.24431818181818182
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25555555555555554,0.0,0.0,0.0,0.25,0.25,0.0,0.24444444444444444
AF7,0.2556818181818182,0.0,0.0,0.0,0.25,0.25,0.0,0.24431818181818182
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.25274725274725274,0.0,0.0,0.0,0.25274725274725274,0.24725274725274726,0.0,0.24725274725274726
