,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.06231003039513678,0.0,0.05623100303951368,0.0,0.02127659574468085,0.04559270516717325,0.00911854103343465,0.06382978723404255,0.0,0.041033434650455926,0.00911854103343465,0.0,0.02127659574468085,0.007598784194528876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.0,0.010638297872340425,0.0,0.06534954407294832,0.0,0.0,0.013677811550151976,0.0,0.05167173252279635,0.0,0.004559270516717325,0.0,0.0,0.001519756838905775,0.057750759878419454,0.0,0.0,0.0,0.041033434650455926,0.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.0,0.06382978723404255,0.03951367781155015,0.0364741641337386,0.001519756838905775,0.057750759878419454,0.0,0.0547112462006079,0.057750759878419454,0.0,0.015197568389057751,0.0,0.015197568389057751,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.054602184087363496,0.0,0.059282371294851796,0.0,0.0265210608424337,0.0374414976599064,0.0031201248049922,0.059282371294851796,0.0,0.0405616224648986,0.0093603744149766,0.0046801872074883,0.0265210608424337,0.0124804992199688,0.0,0.0015600624024961,0.0,0.0,0.0,0.0,0.0,0.0,0.0265210608424337,0.0,0.015600624024960999,0.0,0.057722308892355696,0.0,0.0,0.014040561622464899,0.0,0.0436817472698908,0.0,0.0093603744149766,0.0,0.0,0.0062402496099844,0.062402496099843996,0.0,0.0,0.0,0.0327613104524181,0.0,0.0,0.0,0.0,0.0218408736349454,0.0218408736349454,0.0,0.060842433697347896,0.031201248049921998,0.0421216848673947,0.0062402496099844,0.062402496099843996,0.0,0.060842433697347896,0.057722308892355696,0.0,0.015600624024960999,0.0,0.015600624024960999,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.034666666666666665,0.0,0.042666666666666665,0.0,0.048,0.02666666666666667,0.005333333333333333,0.04,0.0026666666666666666,0.032,0.016,0.013333333333333334,0.048,0.02666666666666667,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.032,0.0,0.037333333333333336,0.0,0.0,0.024,0.0,0.029333333333333333,0.0,0.021333333333333333,0.0,0.0,0.016,0.048,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.037333333333333336,0.037333333333333336,0.0,0.042666666666666665,0.024,0.050666666666666665,0.016,0.048,0.0,0.050666666666666665,0.04,0.0,0.02666666666666667,0.0,0.02666666666666667,0.0
FC1,0.0,0.06203007518796992,0.0,0.05075187969924812,0.0,0.020676691729323307,0.05827067669172932,0.013157894736842105,0.05827067669172932,0.0,0.04887218045112782,0.011278195488721804,0.0,0.020676691729323307,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.007518796992481203,0.0,0.06015037593984962,0.0,0.0,0.016917293233082706,0.0,0.06203007518796992,0.0,0.0,0.0,0.0,0.0,0.05075187969924812,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.020676691729323307,0.020676691729323307,0.0,0.05827067669172932,0.05075187969924812,0.02443609022556391,0.0,0.05075187969924812,0.0,0.046992481203007516,0.05263157894736842,0.0,0.018796992481203006,0.0,0.018796992481203006,0.0
C3,0.0,0.02857142857142857,0.0,0.009523809523809525,0.0,0.009523809523809525,0.031746031746031744,0.07301587301587302,0.022222222222222223,0.025396825396825397,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.0,0.0,0.02857142857142857,0.04126984126984127,0.044444444444444446,0.0,0.015873015873015872,0.0,0.015873015873015872,0.01904761904761905,0.031746031746031744,0.0,0.02857142857142857,0.025396825396825397,0.012698412698412698,0.031746031746031744,0.009523809523809525,0.0,0.02857142857142857,0.031746031746031744,0.009523809523809525,0.0,0.031746031746031744,0.015873015873015872,0.009523809523809525,0.0380952380952381,0.009523809523809525,0.0,0.031746031746031744,0.031746031746031744,0.0380952380952381,0.015873015873015872,0.0,0.009523809523809525,0.009523809523809525,0.0380952380952381,0.022222222222222223,0.03492063492063492,0.009523809523809525,0.0,0.009523809523809525,0.0,0.009523809523809525,0.012698412698412698,0.0,0.009523809523809525,0.0,0.009523809523809525,0.0
T7,0.0,0.05726872246696035,0.0,0.05726872246696035,0.0,0.023494860499265784,0.041116005873715125,0.005873715124816446,0.0631424375917768,0.0,0.039647577092511016,0.00881057268722467,0.002936857562408223,0.023494860499265784,0.010279001468428781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0,0.013215859030837005,0.0,0.06020558002936858,0.0,0.0,0.013215859030837005,0.0,0.04698972099853157,0.0,0.007342143906020558,0.0,0.0,0.004405286343612335,0.06167400881057269,0.0,0.0,0.0,0.03671071953010279,0.0,0.0,0.0,0.0,0.020558002936857563,0.020558002936857563,0.0,0.06607929515418502,0.03524229074889868,0.0381791483113069,0.004405286343612335,0.06167400881057269,0.0,0.05873715124816446,0.05726872246696035,0.0,0.014684287812041116,0.0,0.014684287812041116,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017482517482517484,0.0,0.055944055944055944,0.0,0.0,0.033216783216783216,0.0,0.013986013986013986,0.0,0.057692307692307696,0.050699300699300696,0.04195804195804196,0.0,0.04195804195804196,0.0,0.043706293706293704,0.0,0.05244755244755245,0.017482517482517484,0.04020979020979021,0.0,0.02097902097902098,0.03146853146853147,0.0,0.0,0.0,0.05419580419580419,0.0472027972027972,0.0,0.05244755244755245,0.050699300699300696,0.0,0.055944055944055944,0.013986013986013986,0.0,0.0,0.05419580419580419,0.045454545454545456,0.008741258741258742,0.0,0.0,0.0,0.04195804195804196,0.0,0.0,0.01048951048951049,0.04195804195804196,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0
