,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.053555750658472345,0.048287971905179985,0.019315188762071993,0.05004389815627744,0.0,0.0,0.04477611940298507,0.0,0.0324846356453029,0.0,0.0,0.000877963125548727,0.0,0.0,0.0,0.0,0.0026338893766461808,0.0052677787532923615,0.0,0.0,0.0,0.03160667251975417,0.0,0.024582967515364356,0.012291483757682178,0.0052677787532923615,0.0,0.003511852502194908,0.0,0.025460930640913083,0.046532045654082525,0.0,0.046532045654082525,0.0,0.0,0.0,0.0,0.05004389815627744,0.0,0.03511852502194908,0.0,0.048287971905179985,0.05179982440737489,0.05267778753292362,0.000877963125548727,0.03950834064969271,0.043898156277436345,0.018437225636523266,0.0026338893766461808,0.0,0.05004389815627744,0.02897278314310799,0.03950834064969271,0.0,0.0,0.0,0.0,0.01141352063213345,0.0,0.041264266900790166,0.0,0.0,0.0324846356453029
Fz,0.051233396584440226,0.05028462998102467,0.020872865275142316,0.051233396584440226,0.0,0.0,0.04459203036053131,0.0,0.03320683111954459,0.0,0.0,0.0009487666034155598,0.0,0.0,0.0,0.0,0.0,0.0028462998102466793,0.0,0.0,0.0,0.031309297912713474,0.0,0.026565464895635674,0.010436432637571158,0.0028462998102466793,0.0,0.003795066413662239,0.0,0.026565464895635674,0.04364326375711575,0.0,0.04364326375711575,0.0,0.0,0.0,0.0,0.04743833017077799,0.0,0.03510436432637571,0.0,0.04838709677419355,0.051233396584440226,0.05028462998102467,0.0,0.04269449715370019,0.046489563567362426,0.019924098671726755,0.0,0.0,0.051233396584440226,0.031309297912713474,0.04269449715370019,0.0,0.0,0.0,0.0,0.012333965844402278,0.0,0.04459203036053131,0.0,0.0,0.03225806451612903
F3,0.04247104247104247,0.04247104247104247,0.04054054054054054,0.04247104247104247,0.0,0.0,0.04054054054054054,0.0,0.03861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032818532818532815,0.0,0.04247104247104247,0.003861003861003861,0.0,0.0,0.003861003861003861,0.0,0.03667953667953668,0.03861003861003861,0.0,0.03861003861003861,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.03667953667953668,0.0,0.04247104247104247,0.04247104247104247,0.04247104247104247,0.0,0.04247104247104247,0.04247104247104247,0.03861003861003861,0.0,0.0,0.04247104247104247,0.04247104247104247,0.04247104247104247,0.0,0.0,0.0,0.0,0.021235521235521235,0.0,0.04247104247104247,0.0,0.0,0.03667953667953668
F7,0.051643192488262914,0.05070422535211268,0.020657276995305163,0.051643192488262914,0.0,0.0,0.04507042253521127,0.0,0.03286384976525822,0.0,0.0,0.0009389671361502347,0.0,0.0,0.0,0.0,0.0,0.0028169014084507044,0.0,0.0,0.0,0.030985915492957747,0.0,0.02629107981220657,0.010328638497652582,0.0028169014084507044,0.0,0.003755868544600939,0.0,0.02629107981220657,0.044131455399061034,0.0,0.044131455399061034,0.0,0.0,0.0,0.0,0.04788732394366197,0.0,0.03474178403755868,0.0,0.048826291079812206,0.051643192488262914,0.05070422535211268,0.0,0.04225352112676056,0.046009389671361506,0.01971830985915493,0.0,0.0,0.051643192488262914,0.030985915492957747,0.04225352112676056,0.0,0.0,0.0,0.0,0.012206572769953052,0.0,0.044131455399061034,0.0,0.0,0.03192488262910798
FT9,0.0,0.0,0.0,0.0,0.04071246819338423,0.0008481764206955047,0.0,0.006785411365564037,0.0,0.005937234944868533,0.005089058524173028,0.02374893977947413,0.031382527565733676,0.032230703986429174,0.037319762510602206,0.03816793893129771,0.03477523324851569,0.01441899915182358,0.0,0.033927056827820185,0.030534351145038167,0.0033927056827820186,0.039016115351993216,0.0,0.008481764206955046,0.0364715860899067,0.03307888040712468,0.015267175572519083,0.029686174724342665,0.0,0.0033927056827820186,0.035623409669211195,0.002544529262086514,0.0,0.03986429177268872,0.037319762510602206,0.04240882103477523,0.002544529262086514,0.020356234096692113,0.0008481764206955047,0.041560644614079725,0.0,0.0,0.0016963528413910093,0.04240882103477523,0.0,0.0,0.0,0.017811704834605598,0.016963528413910092,0.0,0.0,0.0,0.039016115351993216,0.02544529262086514,0.022900763358778626,0.0008481764206955047,0.0033927056827820186,0.032230703986429174,0.0,0.035623409669211195,0.033927056827820185,0.0
FC5,0.0,0.0,0.0,0.0,0.029850746268656716,0.014925373134328358,0.0,0.029850746268656716,0.0,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.0,0.0,0.029850746268656716,0.029850746268656716,0.0,0.029850746268656716,0.0,0.0,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.0,0.0,0.029850746268656716,0.0,0.0,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.0,0.029850746268656716,0.0,0.029850746268656716,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.014925373134328358,0.029850746268656716,0.0,0.0,0.0,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.029850746268656716,0.0,0.029850746268656716,0.029850746268656716,0.0
FC1,0.04880382775119617,0.04784688995215311,0.021052631578947368,0.04784688995215311,0.0,0.0,0.04688995215311005,0.0,0.0354066985645933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019138755980861245,0.004784688995215311,0.0,0.0,0.0,0.03349282296650718,0.0,0.024880382775119617,0.012440191387559809,0.004784688995215311,0.0,0.0019138755980861245,0.0,0.027751196172248804,0.045933014354066985,0.0,0.045933014354066985,0.0,0.0,0.0,0.0,0.04784688995215311,0.0,0.03732057416267943,0.0,0.04880382775119617,0.04880382775119617,0.04880382775119617,0.0,0.04114832535885168,0.04784688995215311,0.020095693779904306,0.0019138755980861245,0.0,0.04784688995215311,0.027751196172248804,0.04019138755980861,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.044976076555023926,0.0,0.0,0.03444976076555024
C3,0.0,0.0,0.0,0.0,0.031141868512110725,0.0034602076124567475,0.0,0.02768166089965398,0.0,0.02422145328719723,0.020761245674740483,0.031141868512110725,0.031141868512110725,0.031141868512110725,0.031141868512110725,0.031141868512110725,0.031141868512110725,0.01384083044982699,0.0,0.031141868512110725,0.031141868512110725,0.0,0.031141868512110725,0.0,0.0,0.031141868512110725,0.031141868512110725,0.02768166089965398,0.031141868512110725,0.0,0.0,0.031141868512110725,0.0,0.0,0.031141868512110725,0.031141868512110725,0.031141868512110725,0.0,0.031141868512110725,0.0,0.031141868512110725,0.0,0.0,0.0,0.031141868512110725,0.0,0.0,0.0,0.02768166089965398,0.031141868512110725,0.0,0.0,0.0,0.031141868512110725,0.031141868512110725,0.031141868512110725,0.0034602076124567475,0.010380622837370242,0.031141868512110725,0.0,0.031141868512110725,0.031141868512110725,0.0
T7,0.04441776710684274,0.04441776710684274,0.026410564225690276,0.04441776710684274,0.0,0.0,0.04441776710684274,0.0,0.04201680672268908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012004801920768306,0.004801920768307323,0.0,0.0,0.0,0.03721488595438175,0.0,0.030012004801920768,0.014405762304921969,0.004801920768307323,0.0,0.0012004801920768306,0.0,0.03481392557022809,0.04321728691476591,0.0,0.04321728691476591,0.0,0.0,0.0,0.0,0.04441776710684274,0.0,0.04201680672268908,0.0,0.04441776710684274,0.04441776710684274,0.04441776710684274,0.0,0.04081632653061224,0.04441776710684274,0.025210084033613446,0.0012004801920768306,0.0,0.04441776710684274,0.027611044417767107,0.03961584633853541,0.0,0.0,0.0,0.0,0.012004801920768308,0.0,0.04321728691476591,0.0,0.0,0.04081632653061224
TP9,0.0,0.0,0.0,0.0,0.03076923076923077,0.0038461538461538464,0.0,0.03076923076923077,0.0,0.026923076923076925,0.023076923076923078,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.011538461538461539,0.0,0.03076923076923077,0.03076923076923077,0.0,0.03076923076923077,0.0,0.0,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.0,0.0,0.03076923076923077,0.0,0.0,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.0,0.03076923076923077,0.0,0.03076923076923077,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.026923076923076925,0.03076923076923077,0.0,0.0,0.0,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.0038461538461538464,0.011538461538461539,0.03076923076923077,0.0,0.03076923076923077,0.03076923076923077,0.0
