,bankssts-rh,cuneus-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh
bankssts-rh,0.2,0.175,0.15,0.075,0.1,0.125,0.125,0.05
cuneus-rh,0.2,0.175,0.15,0.075,0.1,0.125,0.125,0.05
fusiform-rh,0.1794871794871795,0.1794871794871795,0.15384615384615385,0.07692307692307693,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.05128205128205128
inferiorparietal-rh,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.06896551724137931
isthmuscingulate-rh,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.08823529411764706,0.11764705882352941,0.14705882352941177,0.14705882352941177,0.058823529411764705
lateraloccipital-rh,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.08108108108108109,0.10810810810810811,0.13513513513513514,0.13513513513513514,0.05405405405405406
lingual-rh,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.08108108108108109,0.10810810810810811,0.13513513513513514,0.13513513513513514,0.05405405405405406
parahippocampal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043
