,bankssts-rh,inferiorparietal-rh,inferiortemporal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-rh,transversetemporal-rh
bankssts-rh,0.6923076923076923,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.30434782608695654,0.32608695652173914,0.0,0.0,0.043478260869565216,0.0,0.32608695652173914
inferiortemporal-rh,0.0,0.21739130434782608,0.43478260869565216,0.0,0.0,0.057971014492753624,0.0,0.2898550724637681
isthmuscingulate-rh,0.24,0.0,0.0,0.6,0.0,0.0,0.16,0.0
lateraloccipital-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lingual-rh,0.0,0.1,0.15,0.0,0.0,0.35,0.225,0.175
pericalcarine-rh,0.0,0.0,0.02702702702702703,0.16216216216216217,0.0,0.2972972972972973,0.4594594594594595,0.05405405405405406
transversetemporal-rh,0.0,0.24193548387096775,0.3387096774193548,0.0,0.0,0.08064516129032258,0.0,0.3387096774193548
