,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.43137254901960786,0.0,0.0,0.23529411764705882,0.0,0.0,0.19607843137254902,0.13725490196078433
parsopercularis-lh,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.08571428571428572,0.45714285714285713,0.22857142857142856,0.05714285714285714,0.17142857142857143,0.0,0.0
postcentral-rh,0.15714285714285714,0.0,0.2,0.37142857142857144,0.04285714285714286,0.14285714285714285,0.07142857142857142,0.014285714285714285
superiorfrontal-rh,0.0,0.0,0.26666666666666666,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0
superiorparietal-lh,0.0,0.0,0.3170731707317073,0.2926829268292683,0.0975609756097561,0.2926829268292683,0.0,0.0
superiorparietal-rh,0.3225806451612903,0.0,0.0,0.22580645161290322,0.0,0.0,0.2903225806451613,0.16129032258064516
superiortemporal-lh,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.25925925925925924,0.2962962962962963
