,caudalmiddlefrontal-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.12195121951219512,0.11382113821138211,0.12195121951219512,0.13008130081300814,0.12195121951219512,0.12195121951219512,0.13821138211382114,0.13008130081300814
rostralmiddlefrontal-rh,0.12307692307692308,0.11538461538461539,0.12307692307692308,0.13076923076923078,0.12307692307692308,0.12307692307692308,0.13076923076923078,0.13076923076923078
superiorfrontal-rh,0.12213740458015267,0.11450381679389313,0.12213740458015267,0.1297709923664122,0.12213740458015267,0.12213740458015267,0.13740458015267176,0.1297709923664122
superiorparietal-lh,0.12195121951219512,0.11382113821138211,0.12195121951219512,0.13008130081300814,0.12195121951219512,0.12195121951219512,0.13821138211382114,0.13008130081300814
superiorparietal-rh,0.11764705882352941,0.11764705882352941,0.125,0.125,0.125,0.125,0.1323529411764706,0.1323529411764706
superiortemporal-rh,0.12307692307692308,0.11538461538461539,0.12307692307692308,0.13076923076923078,0.12307692307692308,0.12307692307692308,0.13076923076923078,0.13076923076923078
supramarginal-lh,0.12195121951219512,0.11382113821138211,0.12195121951219512,0.13008130081300814,0.12195121951219512,0.12195121951219512,0.13821138211382114,0.13008130081300814
supramarginal-rh,0.12213740458015267,0.11450381679389313,0.12213740458015267,0.1297709923664122,0.12213740458015267,0.12213740458015267,0.13740458015267176,0.1297709923664122
