,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.18729096989966554,0.11872909698996656,0.12207357859531773,0.11872909698996656,0.12207357859531773,0.11705685618729098,0.13210702341137123,0.08193979933110368
frontalpole-lh,0.12777777777777777,0.12962962962962962,0.13148148148148148,0.13148148148148148,0.12962962962962962,0.13148148148148148,0.1259259259259259,0.09259259259259259
frontalpole-rh,0.12305025996533796,0.12305025996533796,0.1386481802426343,0.1386481802426343,0.12478336221837089,0.12998266897746968,0.12131715771230503,0.10051993067590988
lateralorbitofrontal-rh,0.12147887323943662,0.12323943661971831,0.13732394366197184,0.13908450704225353,0.12323943661971831,0.13204225352112675,0.11971830985915492,0.10387323943661972
medialorbitofrontal-rh,0.1290909090909091,0.1290909090909091,0.13272727272727272,0.13090909090909092,0.13090909090909092,0.1290909090909091,0.12727272727272726,0.09090909090909091
rostralanteriorcingulate-lh,0.12318840579710146,0.125,0.1358695652173913,0.1358695652173913,0.125,0.13405797101449277,0.1213768115942029,0.09963768115942029
rostralanteriorcingulate-rh,0.14157706093189965,0.12544802867383512,0.12903225806451613,0.12544802867383512,0.12903225806451613,0.12365591397849462,0.13978494623655913,0.08602150537634409
temporalpole-rh,0.11325301204819277,0.11566265060240964,0.13493975903614458,0.13734939759036144,0.11566265060240964,0.12771084337349398,0.1108433734939759,0.14457831325301204
