,bankssts-lh,caudalanteriorcingulate-lh,caudalmiddlefrontal-rh,lateraloccipital-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.42486486486486486,0.021621621621621623,0.02054054054054054,0.3902702702702703,0.0,0.0075675675675675675,0.014054054054054054,0.12108108108108108
caudalanteriorcingulate-lh,0.006470165348670022,0.18583752695902228,0.16283249460819554,0.007548526240115025,0.17613227893601727,0.1667864845434939,0.1746944644140906,0.1196980589503954
caudalmiddlefrontal-rh,0.0075403949730700175,0.16086175942549372,0.22118491921005387,0.00969479353680431,0.170197486535009,0.16265709156193897,0.15942549371633752,0.10843806104129264
lateraloccipital-lh,0.37777777777777777,0.02328042328042328,0.026455026455026454,0.4084656084656085,0.0,0.012698412698412698,0.01904761904761905,0.13227513227513227
paracentral-rh,0.0,0.17971662938105892,0.1767337807606264,0.0,0.18866517524235646,0.16778523489932887,0.17337807606263983,0.11372110365398956
rostralanteriorcingulate-lh,0.000988793671720501,0.15557020435069216,0.15491100856954515,0.0026367831245880024,0.15227422544495714,0.20566908371786422,0.18391562294001318,0.14403427818061965
rostralanteriorcingulate-rh,0.0030292830696735107,0.16526422080107708,0.15348367553012454,0.004712218108381017,0.16122517670817907,0.18579602827330866,0.19118142039717267,0.13530797711208348
temporalpole-rh,0.03853144311159579,0.12468193384223919,0.11414031261359506,0.043256997455470736,0.11450381679389313,0.16539440203562342,0.1504907306434024,0.2490003635041803
