,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.3921863260706236,0.027047332832456798,0.06912096168294515,0.028549962434259956,0.014274981217129978,0.09992486851990984,0.169045830202855,0.19984973703981967
fusiform-lh,0.020145495243424735,0.3889199776161164,0.008953553441522105,0.22439843312814772,0.24790151091214327,0.010632344711807499,0.045327364297705654,0.053721320649132626
insula-rh,0.0968783638320775,0.012917115177610334,0.6910656620021528,0.07319698600645856,0.0,0.0527448869752422,0.010764262648008612,0.062432723358449946
isthmuscingulate-rh,0.025759577278731835,0.2536327608982827,0.046235138705416116,0.39696169088507266,0.13870541611624834,0.0178335535006605,0.047556142668428,0.07331571994715984
parahippocampal-lh,0.010981912144702842,0.2926356589147287,0.0,0.1421188630490956,0.4354005167958656,0.01808785529715762,0.05167958656330749,0.04909560723514212
parahippocampal-rh,0.15481651376146788,0.0194954128440367,0.06536697247706422,0.02408256880733945,0.02981651376146789,0.5412844036697247,0.07339449541284404,0.09174311926605505
rostralanteriorcingulate-lh,0.16165150454863542,0.05668299510146956,0.004198740377886634,0.05318404478656403,0.05458362491252624,0.04618614415675298,0.4429671098670399,0.18054583624912526
rostralanteriorcingulate-rh,0.17903645833333334,0.0625,0.040364583333333336,0.07552083333333333,0.049479166666666664,0.052083333333333336,0.16145833333333334,0.3795572916666667
