,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.15,0.175,0.1,0.15,0.075,0.0,0.175,0.175
postcentral-lh,0.06896551724137931,0.20689655172413793,0.14942528735632185,0.16091954022988506,0.09195402298850575,0.06896551724137931,0.12643678160919541,0.12643678160919541
postcentral-rh,0.05555555555555555,0.15555555555555556,0.23333333333333334,0.13333333333333333,0.08888888888888889,0.16666666666666666,0.08888888888888889,0.07777777777777778
superiorparietal-lh,0.07692307692307693,0.20512820512820512,0.14102564102564102,0.1794871794871795,0.10256410256410256,0.05128205128205128,0.1282051282051282,0.11538461538461539
superiorparietal-rh,0.04819277108433735,0.13253012048192772,0.10843373493975904,0.13253012048192772,0.39759036144578314,0.024096385542168676,0.08433734939759036,0.07228915662650602
superiortemporal-rh,0.0,0.10416666666666667,0.2916666666666667,0.0625,0.020833333333333332,0.5208333333333334,0.0,0.0
supramarginal-lh,0.08695652173913043,0.18840579710144928,0.11594202898550725,0.15942028985507245,0.11594202898550725,0.014492753623188406,0.15942028985507245,0.15942028985507245
supramarginal-rh,0.08571428571428572,0.15714285714285714,0.1,0.12857142857142856,0.1,0.0,0.15714285714285714,0.2714285714285714
