,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.25688073394495414,0.26605504587155965,0.01834862385321101,0.0,0.0,0.0,0.26605504587155965,0.1926605504587156
inferiorparietal-rh,0.17365269461077845,0.25748502994011974,0.04790419161676647,0.03592814371257485,0.041916167664670656,0.04790419161676647,0.2275449101796407,0.16766467065868262
postcentral-rh,0.022727272727272728,0.22727272727272727,0.18181818181818182,0.06818181818181818,0.13636363636363635,0.1590909090909091,0.11363636363636363,0.09090909090909091
rostralmiddlefrontal-lh,0.0,0.18181818181818182,0.045454545454545456,0.4090909090909091,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.0
superiorparietal-lh,0.0,0.13333333333333333,0.1111111111111111,0.044444444444444446,0.3333333333333333,0.3111111111111111,0.022222222222222223,0.044444444444444446
superiorparietal-rh,0.0,0.14285714285714285,0.11904761904761904,0.047619047619047616,0.30952380952380953,0.3333333333333333,0.0,0.047619047619047616
superiortemporal-rh,0.20567375886524822,0.2624113475177305,0.02127659574468085,0.028368794326241134,0.014184397163120567,0.0,0.28368794326241137,0.18439716312056736
supramarginal-rh,0.1864406779661017,0.2542372881355932,0.0423728813559322,0.00847457627118644,0.00847457627118644,0.01694915254237288,0.2457627118644068,0.23728813559322035
