,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
bankssts-lh,0.6180851063829788,0.14468085106382977,0.0925531914893617,0.023404255319148935,0.036170212765957444,0.0,0.010638297872340425,0.07446808510638298
frontalpole-lh,0.12453531598513011,0.5204460966542751,0.1895910780669145,0.02973977695167286,0.028810408921933085,0.0,0.05018587360594796,0.056691449814126396
frontalpole-rh,0.09703196347031963,0.24885844748858446,0.4988584474885845,0.03881278538812785,0.0,0.001141552511415525,0.11529680365296803,0.0
fusiform-lh,0.025951557093425604,0.028546712802768166,0.031141868512110725,0.4083044982698962,0.052768166089965395,0.24134948096885814,0.17214532871972318,0.039792387543252594
insula-rh,0.025996533795493933,0.02079722703639515,0.0,0.06152512998266898,0.4506065857885615,0.17937608318890816,0.2270363951473137,0.03466204506065858
lingual-lh,0.0,0.0,0.002238805970149254,0.2171641791044776,0.1455223880597015,0.3373134328358209,0.2716417910447761,0.026119402985074626
parahippocampal-lh,0.003612281757977122,0.034918723660445516,0.060806742925948225,0.12703190848886214,0.15051173991571343,0.22636965683323299,0.3756773028296207,0.02107164358819988
parahippocampal-rh,0.07644628099173553,0.05475206611570248,0.0,0.049586776859504134,0.0371900826446281,0.03615702479338843,0.03615702479338843,0.7097107438016529
