,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.31666666666666665,0.05,0.041666666666666664,0.1,0.125,0.19166666666666668,0.075,0.1
parsopercularis-lh,0.02564102564102564,0.41025641025641024,0.24786324786324787,0.02564102564102564,0.21367521367521367,0.02564102564102564,0.02564102564102564,0.02564102564102564
parstriangularis-rh,0.037383177570093455,0.27102803738317754,0.5046728971962616,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.037383177570093455
postcentral-lh,0.1326530612244898,0.04081632653061224,0.05102040816326531,0.21428571428571427,0.12244897959183673,0.1326530612244898,0.09183673469387756,0.21428571428571427
rostralmiddlefrontal-lh,0.096,0.216,0.04,0.088,0.312,0.088,0.072,0.088
superiorparietal-lh,0.23232323232323232,0.04040404040404041,0.050505050505050504,0.12121212121212122,0.12121212121212122,0.2222222222222222,0.09090909090909091,0.12121212121212122
superiortemporal-lh,0.14035087719298245,0.07017543859649122,0.08771929824561403,0.14035087719298245,0.14035087719298245,0.14035087719298245,0.14035087719298245,0.14035087719298245
superiortemporal-rh,0.11206896551724138,0.034482758620689655,0.04310344827586207,0.1896551724137931,0.10344827586206896,0.11206896551724138,0.07758620689655173,0.3275862068965517
