,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.15384615384615385,0.05128205128205128,0.0641025641025641,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.15384615384615385
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
postcentral-lh,0.1326530612244898,0.04081632653061224,0.05102040816326531,0.21428571428571427,0.12244897959183673,0.1326530612244898,0.09183673469387756,0.21428571428571427
rostralmiddlefrontal-lh,0.1506849315068493,0.0547945205479452,0.0684931506849315,0.1506849315068493,0.1506849315068493,0.1506849315068493,0.1232876712328767,0.1506849315068493
superiorparietal-lh,0.15384615384615385,0.05128205128205128,0.0641025641025641,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.15384615384615385
superiortemporal-lh,0.14035087719298245,0.07017543859649122,0.08771929824561403,0.14035087719298245,0.14035087719298245,0.14035087719298245,0.14035087719298245,0.14035087719298245
superiortemporal-rh,0.11206896551724138,0.034482758620689655,0.04310344827586207,0.1896551724137931,0.10344827586206896,0.11206896551724138,0.07758620689655173,0.3275862068965517
