,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.12757201646090535,0.12345679012345678,0.12757201646090535,0.12757201646090535,0.12757201646090535,0.1111111111111111,0.12757201646090535,0.12757201646090535
parsopercularis-lh,0.12633832976445397,0.12633832976445397,0.12633832976445397,0.12633832976445397,0.12633832976445397,0.11563169164882227,0.12633832976445397,0.12633832976445397
parstriangularis-rh,0.12830957230142567,0.12219959266802444,0.12830957230142567,0.12830957230142567,0.12830957230142567,0.109979633401222,0.12627291242362526,0.12830957230142567
postcentral-lh,0.12524850894632206,0.11928429423459244,0.1272365805168986,0.13518886679920478,0.1272365805168986,0.1073558648111332,0.12326043737574553,0.13518886679920478
rostralmiddlefrontal-lh,0.12830957230142567,0.12219959266802444,0.12830957230142567,0.12830957230142567,0.12830957230142567,0.109979633401222,0.12627291242362526,0.12830957230142567
rostralmiddlefrontal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiortemporal-lh,0.12708333333333333,0.125,0.12708333333333333,0.12708333333333333,0.12708333333333333,0.1125,0.12708333333333333,0.12708333333333333
superiortemporal-rh,0.12524850894632206,0.11928429423459244,0.1272365805168986,0.13518886679920478,0.1272365805168986,0.1073558648111332,0.12326043737574553,0.13518886679920478
