,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.12974683544303797,0.10443037974683544,0.12658227848101267,0.12974683544303797,0.12974683544303797,0.12974683544303797,0.12025316455696203,0.12974683544303797
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.12786885245901639,0.10819672131147541,0.12786885245901639,0.12786885245901639,0.12786885245901639,0.12786885245901639,0.12459016393442623,0.12786885245901639
postcentral-lh,0.1268882175226586,0.09969788519637462,0.12084592145015106,0.14501510574018128,0.12386706948640483,0.12386706948640483,0.1148036253776435,0.14501510574018128
rostralmiddlefrontal-lh,0.12861736334405144,0.10610932475884244,0.12861736334405144,0.12861736334405144,0.12861736334405144,0.12861736334405144,0.12218649517684887,0.12861736334405144
superiorparietal-lh,0.12861736334405144,0.10610932475884244,0.12861736334405144,0.12861736334405144,0.12861736334405144,0.12861736334405144,0.12218649517684887,0.12861736334405144
superiortemporal-lh,0.1267123287671233,0.11301369863013698,0.1267123287671233,0.1267123287671233,0.1267123287671233,0.1267123287671233,0.1267123287671233,0.1267123287671233
superiortemporal-rh,0.12173913043478261,0.09565217391304348,0.11594202898550725,0.14202898550724638,0.11884057971014493,0.11884057971014493,0.11014492753623188,0.17681159420289855
