,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.3645833333333333,0.375,0.0,0.2604166666666667,0.0,0.0,0.0,0.0
parstriangularis-rh,0.3617021276595745,0.3723404255319149,0.0,0.26595744680851063,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.24812030075187969,0.16541353383458646,0.07518796992481203,0.24060150375939848,0.19548872180451127,0.07518796992481203
rostralmiddlefrontal-rh,0.15151515151515152,0.15151515151515152,0.14545454545454545,0.28484848484848485,0.0,0.1393939393939394,0.12727272727272726,0.0
superiorparietal-rh,0.0,0.0,0.10526315789473684,0.0,0.3263157894736842,0.2,0.17894736842105263,0.18947368421052632
superiortemporal-rh,0.0,0.0,0.19411764705882353,0.12941176470588237,0.10588235294117647,0.25882352941176473,0.18235294117647058,0.12941176470588237
supramarginal-lh,0.0,0.0,0.17791411042944785,0.12883435582822086,0.11042944785276074,0.20245398773006135,0.3128834355828221,0.06748466257668712
supramarginal-rh,0.0,0.0,0.12987012987012986,0.0,0.2077922077922078,0.2727272727272727,0.11688311688311688,0.2727272727272727
