,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.27953890489913547,0.11527377521613832,0.08645533141210375,0.08645533141210375,0.08069164265129683,0.08645533141210375,0.15561959654178675,0.10951008645533142
parstriangularis-rh,0.10025062656641603,0.23308270676691728,0.13533834586466165,0.14786967418546365,0.05263157894736842,0.14285714285714285,0.12030075187969924,0.06766917293233082
rostralmiddlefrontal-lh,0.0821917808219178,0.15342465753424658,0.16712328767123288,0.15616438356164383,0.0684931506849315,0.1506849315068493,0.136986301369863,0.08493150684931507
rostralmiddlefrontal-rh,0.08174386920980926,0.16076294277929154,0.1553133514986376,0.17438692098092642,0.05994550408719346,0.16076294277929154,0.1335149863760218,0.07356948228882834
superiorparietal-rh,0.12267657992565056,0.08550185873605948,0.09665427509293681,0.08921933085501858,0.275092936802974,0.08550185873605948,0.1449814126394052,0.10037174721189591
superiortemporal-rh,0.08498583569405099,0.16147308781869688,0.1529745042492918,0.1671388101983003,0.059490084985835696,0.16147308781869688,0.1359773371104816,0.0764872521246459
supramarginal-lh,0.1346153846153846,0.11778846153846154,0.11538461538461539,0.11778846153846154,0.0889423076923077,0.11778846153846154,0.20673076923076922,0.10096153846153846
supramarginal-rh,0.1423076923076923,0.10384615384615385,0.11153846153846154,0.10384615384615385,0.09230769230769231,0.10384615384615385,0.16153846153846155,0.18076923076923077
