,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parstriangularis-rh,0.23333333333333334,0.225,0.225,0.15,0.0,0.1,0.06666666666666667,0.0
rostralmiddlefrontal-lh,0.21774193548387097,0.23387096774193547,0.24193548387096775,0.14516129032258066,0.0,0.0967741935483871,0.06451612903225806,0.0
rostralmiddlefrontal-rh,0.2125984251968504,0.23622047244094488,0.25196850393700787,0.14173228346456693,0.0,0.09448818897637795,0.06299212598425197,0.0
superiorparietal-rh,0.09045226130653267,0.09045226130653267,0.09045226130653267,0.3417085427135678,0.09547738693467336,0.08542713567839195,0.135678391959799,0.07035175879396985
superiortemporal-lh,0.0,0.0,0.0,0.23170731707317074,0.3902439024390244,0.0,0.35365853658536583,0.024390243902439025
superiortemporal-rh,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.16666666666666666,0.0,0.373015873015873,0.06349206349206349,0.1111111111111111
supramarginal-lh,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.2076923076923077,0.2230769230769231,0.06153846153846154,0.3153846153846154,0.007692307692307693
supramarginal-rh,0.0,0.0,0.0,0.1875,0.05,0.1625,0.0375,0.5625
