,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.0,0.21052631578947367
parstriangularis-rh,0.0392156862745098,0.5490196078431373,0.2549019607843137,0.11764705882352941,0.0196078431372549,0.0,0.0,0.0196078431372549
precentral-rh,0.02857142857142857,0.4,0.37142857142857144,0.17142857142857143,0.02857142857142857,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.041666666666666664,0.2916666666666667,0.2916666666666667,0.25,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0
rostralmiddlefrontal-rh,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.4074074074074074,0.1111111111111111,0.35185185185185186,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.175,0.55,0.275,0.0
superiortemporal-lh,0.0,0.0,0.0,0.0,0.37037037037037035,0.2037037037037037,0.42592592592592593,0.0
superiortemporal-rh,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
