,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.34502923976608185,0.11695906432748537,0.14035087719298245,0.15789473684210525,0.0,0.07602339181286549,0.10526315789473684,0.05847953216374269
parstriangularis-rh,0.07167235494880546,0.22525597269624573,0.14334470989761092,0.18088737201365188,0.13651877133105803,0.09556313993174062,0.07849829351535836,0.06825938566552901
precentral-rh,0.09163346613545817,0.17131474103585656,0.2589641434262948,0.16334661354581673,0.099601593625498,0.0199203187250996,0.12749003984063745,0.06772908366533864
rostralmiddlefrontal-lh,0.10752688172043011,0.18996415770609318,0.15053763440860216,0.2114695340501792,0.12186379928315412,0.06810035842293907,0.05734767025089606,0.0931899641577061
rostralmiddlefrontal-rh,0.0,0.203125,0.125,0.16666666666666666,0.265625,0.109375,0.026041666666666668,0.10416666666666667
superiorparietal-lh,0.07894736842105263,0.17105263157894737,0.02631578947368421,0.11842105263157894,0.13815789473684212,0.3355263157894737,0.06578947368421052,0.06578947368421052
superiortemporal-rh,0.12048192771084337,0.13855421686746988,0.19879518072289157,0.0963855421686747,0.018072289156626505,0.05421686746987952,0.3433734939759036,0.030120481927710843
supramarginal-lh,0.06493506493506493,0.14285714285714285,0.11038961038961038,0.17532467532467533,0.14285714285714285,0.07792207792207792,0.025974025974025976,0.2597402597402597
