,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.26,0.04,0.18,0.1,0.16,0.16,0.06,0.04
caudalmiddlefrontal-rh,0.016129032258064516,0.45161290322580644,0.06451612903225806,0.0,0.25806451612903225,0.0,0.1774193548387097,0.03225806451612903
postcentral-lh,0.12195121951219512,0.07317073170731707,0.2926829268292683,0.12195121951219512,0.17073170731707318,0.12195121951219512,0.0975609756097561,0.0
rostralmiddlefrontal-lh,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.11428571428571428,0.14285714285714285,0.0,0.02857142857142857
rostralmiddlefrontal-rh,0.09,0.17,0.14,0.05,0.32,0.1,0.13,0.0
superiortemporal-lh,0.16,0.0,0.2,0.1,0.2,0.3,0.04,0.0
superiortemporal-rh,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.014492753623188406,0.2028985507246377,0.028985507246376812,0.4492753623188406,0.0
supramarginal-lh,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.8235294117647058
