,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.7305555555555555,0.03333333333333333,0.07222222222222222,0.0,0.1638888888888889,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.026449643947100712,0.5584944048830112,0.4150559511698881,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.04338070306656694,0.3036649214659686,0.5115931189229619,0.018698578908002993,0.0,0.06581899775617053,0.054599850411368736,0.002243829468960359
frontalpole-lh,0.0,0.0,0.06534090909090909,0.23863636363636365,0.125,0.21022727272727273,0.21022727272727273,0.15056818181818182
frontalpole-rh,0.12723214285714285,0.0,0.0,0.046875,0.4654017857142857,0.11160714285714286,0.11272321428571429,0.13616071428571427
lateraloccipital-rh,0.0,0.0,0.10653753026634383,0.08958837772397095,0.12227602905569007,0.30387409200968524,0.21912832929782083,0.1585956416464891
rostralanteriorcingulate-lh,0.0,0.0,0.08798017348203221,0.09169764560099132,0.1251548946716233,0.2218091697645601,0.33209417596034696,0.1412639405204461
rostralanteriorcingulate-rh,0.0,0.0,0.0013422818791946308,0.06845637583892618,0.16375838926174496,0.1704697986577181,0.15033557046979865,0.44563758389261743
